minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
53,1,0,0,67.500000,0.007486,0.000000,0.000000,58.000000,117.689696,118.252298,118.481771,118.839403,120.793493,127.413735,132.960852,134.573583,134.573583,134.573583,134.573583,134.573583,117.970997,118.660587,124.103614,133.767217,134.573583,134.573583,2.846508
54,1,0,0,67.500000,0.007511,0.000000,0.000000,58.000000,118.190142,118.733725,118.955032,119.299280,121.150573,127.406955,132.952096,134.564825,134.564825,134.564825,134.564825,134.564825,118.461933,119.127156,124.278764,133.758460,134.564825,134.564825,2.829037
55,1,0,0,67.500000,0.007536,0.000000,0.000000,58.000000,118.686887,119.211779,119.425105,119.756352,121.512870,127.401512,132.943314,134.556039,134.556039,134.556039,134.556039,134.556039,118.949333,119.590729,124.457191,133.749677,134.556039,134.556039,2.811979
56,1,0,0,67.500000,0.007561,0.000000,0.000000,58.000000,119.180057,119.686571,119.892092,120.210698,121.879255,127.398303,132.934508,134.547227,134.547227,134.547227,134.547227,134.547227,119.433314,120.051395,124.638779,133.740868,134.547227,134.547227,2.795320
57,1,0,0,67.500000,0.007586,0.000000,0.000000,58.000000,119.669607,120.158053,120.355939,120.662242,122.248707,127.398748,132.925679,134.538389,134.538389,134.538389,134.538389,134.538389,119.913830,120.509091,124.823727,133.732034,134.538389,134.538389,2.779051
58,1,0,0,67.500000,0.007610,0.000000,0.000000,58.000000,120.155297,120.625984,120.816402,121.110729,122.620221,127.405018,132.916831,134.529524,134.529524,134.529524,134.529524,134.529524,120.390640,120.963565,125.012619,133.723177,134.529524,134.529524,2.763168
59,1,0,0,67.500000,0.007634,0.000000,0.000000,58.000000,120.636649,121.089899,121.273015,121.555687,122.992744,127.420222,132.907968,134.520633,134.520633,134.520633,134.520633,134.520633,120.863274,121.414351,125.206483,133.714300,134.520633,134.520633,2.747672
60,1,0,0,67.500000,0.007658,0.000000,0.000000,58.000000,121.112964,121.549116,121.725101,121.996440,123.365142,127.448410,132.899098,134.511716,134.511716,134.511716,134.511716,134.511716,121.331040,121.860770,125.406776,133.705407,134.511716,134.511716,2.732575
61,1,0,0,67.500000,0.007161,0.000000,2.350000,58.000000,93.977535,118.032101,118.258116,118.399172,122.499061,124.881202,129.474973,133.492782,134.503355,134.503355,134.503355,134.503355,106.004818,118.328644,123.690131,131.483878,134.503355,134.503355,3.099728
62,1,0,0,67.500000,0.006565,0.000000,3.000000,58.000000,79.461091,99.213623,112.072860,112.212209,119.211509,122.967848,125.792314,130.270894,133.687255,134.495714,134.495714,134.495714,89.337357,112.142535,121.089678,128.031604,134.091485,134.495714,3.690791
63,1,0,0,67.500000,0.006035,0.000000,3.000000,58.000000,74.352280,85.566897,97.815890,104.692730,113.605144,119.955851,123.525816,126.681105,130.947241,133.842022,134.488789,134.488789,79.959588,101.254310,116.780498,125.103461,132.394631,134.488789,4.352728
64,1,0,0,67.500000,0.005692,0.000000,2.350000,58.000000,73.481123,80.141818,87.850790,94.679706,108.013657,115.969701,121.282264,124.697417,128.267422,132.021585,134.077107,134.482415,76.811471,91.265248,111.991679,122.989840,130.144503,134.279761,4.850912
65,1,0,0,67.500000,0.005731,0.000000,0.000000,58.000000,76.094539,80.510940,87.844552,94.673297,108.007247,115.963291,121.275854,124.691007,128.261012,132.015175,134.070697,134.476005,78.302740,91.258925,111.985269,122.983430,130.138093,134.273351,4.791881
66,1,0,0,67.500000,0.005770,0.000000,0.000000,58.000000,77.951570,81.618435,87.839863,94.666853,108.000801,115.956845,121.269409,124.684561,128.254566,132.008729,134.064252,134.469559,79.785002,91.253358,111.978823,122.976985,130.131648,134.266906,4.733864
67,1,0,0,67.500000,0.005808,0.000000,0.000000,58.000000,79.636490,82.872874,87.843909,94.660382,107.994321,115.950364,121.262928,124.678080,128.248085,132.002249,134.057771,134.463078,81.254682,91.252145,111.972342,122.970504,130.125167,134.260425,4.676850
68,1,0,0,67.500000,0.005846,0.000000,0.000000,58.000000,81.229154,84.160384,87.890720,94.653918,107.987804,115.943848,121.256412,124.671564,128.241569,131.995732,134.051255,134.456562,82.694769,91.272319,111.965826,122.963988,130.118651,134.253909,4.620828
69,1,0,0,67.500000,0.005884,0.000000,0.000000,58.000000,82.698126,85.400788,88.091818,94.647611,107.981253,115.937297,121.249860,124.665013,128.235018,131.989181,134.044704,134.450011,84.049457,91.369715,111.959275,122.957437,130.112100,134.247357,4.565783
70,1,0,0,67.500000,0.005922,0.000000,0.000000,58.000000,83.997204,86.526884,88.560136,94.641997,107.974667,115.930711,121.243274,124.658427,128.228432,131.982595,134.038118,134.443425,85.262044,91.601067,111.952689,122.950851,130.105514,134.240771,4.511705
71,1,0,0,67.500000,0.005959,0.000000,0.000000,58.000000,85.177394,87.567284,89.214498,94.638707,107.968047,115.924090,121.236654,124.651806,128.221811,131.975975,134.031497,134.436804,86.372339,91.926603,111.946068,122.944230,130.098893,134.234151,4.458582
72,1,0,0,67.500000,0.005997,0.000000,0.000000,58.000000,86.291469,88.561226,89.958227,94.642487,107.961392,115.917435,121.229999,124.645151,128.215156,131.969320,134.024842,134.430149,87.426347,92.300357,111.939413,122.937575,130.092238,134.227496,4.406400
73,1,0,0,67.500000,0.006034,0.000000,0.000000,58.000000,87.359861,89.523269,90.743594,94.666164,107.954702,115.910746,121.223310,124.638462,128.208467,131.962630,134.018153,134.423460,88.441565,92.704879,111.932724,122.930886,130.085549,134.220807,4.355147
74,1,0,0,67.500000,0.006071,0.000000,0.000000,58.000000,88.383925,90.452301,91.541146,94.739044,107.947979,115.904023,121.216586,124.631739,128.201744,131.955907,134.011430,134.416737,89.418113,93.140095,111.926001,122.924163,130.078825,134.214083,4.304812
75,1,0,0,67.500000,0.006107,0.000000,0.000000,58.000000,89.354012,91.337777,92.325868,94.906439,107.941222,115.897266,121.209829,124.624982,128.194987,131.949150,134.004672,134.409980,90.345894,93.616153,111.919244,122.917405,130.072068,134.207326,4.255381
76,1,0,0,67.500000,0.006144,0.000000,0.000000,58.000000,90.264655,92.173210,93.082161,95.196011,107.934432,115.890475,121.203039,124.618191,128.188196,131.942359,133.997882,134.403189,91.218932,94.139086,111.912454,122.910615,130.065278,134.200535,4.206843
77,1,0,0,67.500000,0.006180,0.000000,0.000000,58.000000,91.125040,92.965871,93.810513,95.590926,107.927610,115.883651,121.196214,124.611367,128.181372,131.935535,133.991058,134.396365,92.045456,94.700720,111.905630,122.903791,130.058454,134.193711,4.159186
78,1,0,0,67.500000,0.006216,0.000000,0.000000,58.000000,91.949141,93.727833,94.518393,96.057796,107.920756,115.876794,121.189357,124.604510,128.174515,131.928678,133.984200,134.389508,92.838487,95.288094,111.898775,122.896933,130.051596,134.186854,4.112396
79,1,0,0,67.500000,0.006252,0.000000,0.000000,58.000000,92.747404,94.468218,95.212083,96.570889,107.913875,115.869903,121.182467,124.597619,128.167624,131.921787,133.977310,134.382617,93.607811,95.891486,111.891889,122.890043,130.044706,134.179964,4.066463
80,1,0,0,67.500000,0.006287,0.000000,0.000000,58.000000,93.526431,95.192774,95.895553,97.114015,107.906971,115.862980,121.175543,124.590696,128.160701,131.914864,133.970387,134.375694,94.359602,96.504784,111.884975,122.883120,130.037783,134.173040,4.021374
81,1,0,0,67.500000,0.006323,0.000000,0.000000,58.000000,94.290370,95.905080,96.571203,97.677172,107.900058,115.856024,121.168588,124.583740,128.153745,131.907908,133.963431,134.368738,95.097725,97.124187,111.878041,122.876164,130.030827,134.166084,3.977117
82,1,0,0,67.500000,0.006358,0.000000,0.000000,58.000000,95.041926,96.607439,97.240505,98.253994,107.893162,115.849036,121.161599,124.576752,128.146757,131.900920,133.956442,134.361750,95.824683,97.747250,111.871099,122.869175,130.023838,134.159096,3.933680
83,1,0,0,67.500000,0.006393,0.000000,0.000000,58.000000,95.782940,97.301393,97.904391,98.840262,107.886340,115.842015,121.154578,124.569731,128.139736,131.893899,133.949422,134.354729,96.542167,98.372327,111.864178,122.862155,130.016818,134.152075,3.891052
84,1,0,0,67.500000,0.006428,0.000000,0.000000,58.000000,96.514704,97.988004,98.563458,99.433059,107.879710,115.834962,121.147526,124.562678,128.132683,131.886846,133.942369,134.347676,97.251354,98.998258,111.857336,122.855102,130.009765,134.145023,3.849222
85,1,0,0,67.500000,0.006463,0.000000,0.000000,58.000000,97.238133,98.668005,99.218075,100.030280,107.873516,115.827878,121.140441,124.555593,128.125599,131.879762,133.935284,134.340592,97.953069,99.624178,111.850697,122.848017,130.002680,134.137938,3.808181
86,1,0,0,67.500000,0.006497,0.000000,0.000000,58.000000,97.953845,99.341866,99.868426,100.630317,107.868259,115.820762,121.133325,124.548477,128.118482,131.872645,133.928168,134.333475,98.647856,100.249372,111.844510,122.840901,129.995564,134.130821,3.767920
87,1,0,0,67.500000,0.006532,0.000000,0.000000,58.000000,98.662160,100.009795,100.514486,101.231821,107.864955,115.813615,121.126177,124.541329,128.111334,131.865497,133.921020,134.326327,99.335977,100.873154,111.839285,122.833753,129.988416,134.123673,3.728434
88,1,0,0,67.500000,0.006566,0.000000,0.000000,58.000000,99.363023,100.671650,101.155931,101.833476,107.865618,115.806438,121.118997,124.534150,128.104155,131.858318,133.913840,134.319148,100.017337,101.494704,111.836028,122.826573,129.981236,134.116494,3.689728
