minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
60,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.025198,57.024297,57.020850,57.015057,57.007305,56.997312,56.985038,56.970483,56.953709,57.269541,82.408138,145.306199,57.024005,57.015160,56.997624,56.971082,59.937090,131.204093,4.211896
61,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.025344,57.024334,57.020777,57.014899,57.007055,56.996963,56.984592,56.969938,56.953128,57.398515,85.421586,146.012725,57.024049,57.015006,56.997282,56.970545,60.485021,132.637321,4.211887
62,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.025446,57.024326,57.020661,57.014698,57.006761,56.996571,56.984101,56.969350,56.952554,57.566502,88.545894,146.597474,57.024048,57.014808,56.996896,56.969965,61.097775,134.005659,4.211881
63,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.025504,57.024274,57.020501,57.014454,57.006423,56.996135,56.983567,56.968717,56.952023,57.781655,91.757469,147.078036,57.024003,57.014567,56.996467,56.969344,61.777739,135.306721,4.211877
64,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.025517,57.024178,57.020297,57.014167,57.006041,56.995656,56.982989,56.968041,56.951592,58.052894,95.031197,147.470336,57.023913,57.014282,56.995993,56.968683,62.526790,136.538630,4.211876
65,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.025486,57.024037,57.020049,57.013836,57.005616,56.995132,56.982368,56.967321,56.951347,58.389773,98.340981,147.788544,57.023779,57.013954,56.995476,56.967986,63.346262,137.700047,4.211878
66,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.025411,57.023852,57.019758,57.013462,57.005146,56.994565,56.981702,56.966557,56.951418,58.802317,101.660327,148.045084,57.023601,57.013582,56.994914,56.967258,64.236929,138.790198,4.211882
67,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.025291,57.023622,57.019423,57.013045,57.004633,56.993953,56.980993,56.965750,56.951992,59.300821,104.962947,148.250702,57.023379,57.013167,56.994309,56.966505,65.198989,139.808876,4.211888
68,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.025127,57.023349,57.019044,57.012584,57.004076,56.993298,56.980239,56.964898,56.953338,59.895614,108.223354,148.414581,57.023113,57.012709,56.993660,56.965741,66.232072,140.756441,4.211898
69,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.024919,57.023031,57.018622,57.012080,57.003476,56.992599,56.979442,56.964003,56.955826,60.596809,111.417431,148.544487,57.022802,57.012207,56.992967,56.964982,67.335252,141.633802,4.211909
