"minutes","test","model","flow","inputPower","outputPower","tcouples1","tcouples2","tcouples3","tcouples4","tcouples5","tcouples6","aveTankTemp","type"
1340,"DOE_24hr17","Sanden80",0,0,0,131.62694,139.55972,140.82296,141.35936,141.71054,142.10942,139.53149,"Simulated"
1341,"DOE_24hr17","Sanden80",0,0,0,131.6192,139.55198,140.81522,141.35162,141.70262,142.10168,139.52372,"Simulated"
1342,"DOE_24hr17","Sanden80",0,0,0,131.61128,139.54424,140.80748,141.34388,141.69488,142.09394,139.51595,"Simulated"
1343,"DOE_24hr17","Sanden80",0,0,0,131.60354,139.5365,140.79974,141.33614,141.68714,142.0862,139.50821,"Simulated"
1344,"DOE_24hr17","Sanden80",0,0,0,131.5958,139.52876,140.792,141.3284,141.6794,142.07846,139.50047,"Simulated"
1345,"DOE_24hr17","Sanden80",0,0,0,131.58806,139.52084,140.78426,141.32066,141.67166,142.07072,139.4927,"Simulated"
1346,"DOE_24hr17","Sanden80",0,0,0,131.58032,139.5131,140.77652,141.31274,141.66392,142.06298,139.48493,"Simulated"
1347,"DOE_24hr17","Sanden80",0,0,0,131.57258,139.50536,140.7686,141.305,141.65618,142.05524,139.47716,"Simulated"
1348,"DOE_24hr17","Sanden80",0,0,0,131.56484,139.49762,140.76086,141.29726,141.64844,142.04732,139.46939,"Simulated"
1349,"DOE_24hr17","Sanden80",0,0,0,131.5571,139.48988,140.75312,141.28952,141.64052,142.03958,139.46162,"Simulated"
1350,"DOE_24hr17","Sanden80",0,0,0,131.54918,139.48214,140.74538,141.28178,141.63278,142.03184,139.45385,"Simulated"
1351,"DOE_24hr17","Sanden80",0,0,0,131.54144,139.4744,140.73764,141.27404,141.62504,142.0241,139.44611,"Simulated"
1352,"DOE_24hr17","Sanden80",0,0,0,131.5337,139.46666,140.7299,141.2663,141.6173,142.01636,139.43837,"Simulated"
1353,"DOE_24hr17","Sanden80",0,0,0,131.52596,139.45874,140.72216,141.25856,141.60956,142.00862,139.4306,"Simulated"
1354,"DOE_24hr17","Sanden80",0,0,0,131.51822,139.451,140.71442,141.25064,141.60182,142.00088,139.42283,"Simulated"
1355,"DOE_24hr17","Sanden80",0,0,0,131.51048,139.44326,140.70668,141.2429,141.59408,141.99314,139.41509,"Simulated"
1356,"DOE_24hr17","Sanden80",0,0,0,131.50274,139.43552,140.69876,141.23516,141.58634,141.98522,139.40729,"Simulated"
1357,"DOE_24hr17","Sanden80",0,0,0,131.495,139.42778,140.69102,141.22742,141.5786,141.97748,139.39955,"Simulated"
1358,"DOE_24hr17","Sanden80",0,0,0,131.48726,139.42004,140.68328,141.21968,141.57068,141.96974,139.39178,"Simulated"
1359,"DOE_24hr17","Sanden80",0,0,0,131.47934,139.4123,140.67554,141.21194,141.56294,141.962,139.38401,"Simulated"
1360,"DOE_24hr17","Sanden80",0,0,0,131.4716,139.40456,140.6678,141.2042,141.5552,141.95426,139.37627,"Simulated"
1361,"DOE_24hr17","Sanden80",0,0,0,131.46386,139.39682,140.66006,141.19646,141.54746,141.94652,139.36853,"Simulated"
1362,"DOE_24hr17","Sanden80",0,0,0,131.45612,139.38908,140.65232,141.18872,141.53972,141.93878,139.36079,"Simulated"
1363,"DOE_24hr17","Sanden80",0,0,0,131.44838,139.38116,140.64458,141.18098,141.53198,141.93104,139.35302,"Simulated"
1364,"DOE_24hr17","Sanden80",0,0,0,131.44064,139.37342,140.63684,141.17324,141.52424,141.9233,139.34528,"Simulated"
1365,"DOE_24hr17","Sanden80",0,0,0,131.4329,139.36568,140.6291,141.16532,141.5165,141.91556,139.33751,"Simulated"
1366,"DOE_24hr17","Sanden80",0,0,0,131.42516,139.35794,140.62136,141.15758,141.50876,141.90782,139.32977,"Simulated"
1367,"DOE_24hr17","Sanden80",0,0,0,131.41742,139.3502,140.61344,141.14984,141.50102,141.90008,139.322,"Simulated"
1368,"DOE_24hr17","Sanden80",0,0,0,131.40968,139.34246,140.6057,141.1421,141.49328,141.89216,139.31423,"Simulated"
1369,"DOE_24hr17","Sanden80",0,0,0,131.40194,139.33472,140.59796,141.13436,141.48554,141.88442,139.30649,"Simulated"
1370,"DOE_24hr17","Sanden80",0,0,0,131.3942,139.32698,140.59022,141.12662,141.47762,141.87668,139.29872,"Simulated"
1371,"DOE_24hr17","Sanden80",0,0,0,131.38646,139.31924,140.58248,141.11888,141.46988,141.86894,139.29098,"Simulated"
1372,"DOE_24hr17","Sanden80",0,0,0,131.37854,139.3115,140.57474,141.11114,141.46214,141.8612,139.28321,"Simulated"
1373,"DOE_24hr17","Sanden80",0,0,0,131.3708,139.30376,140.567,141.1034,141.4544,141.85346,139.27547,"Simulated"
1374,"DOE_24hr17","Sanden80",0,0,0,131.36306,139.29602,140.55926,141.09566,141.44666,141.84572,139.26773,"Simulated"
1375,"DOE_24hr17","Sanden80",0,0,0,131.35532,139.28828,140.55152,141.08792,141.43892,141.83798,139.25999,"Simulated"
1376,"DOE_24hr17","Sanden80",0,0,0,131.34758,139.28054,140.54378,141.08018,141.43118,141.83024,139.25225,"Simulated"
1377,"DOE_24hr17","Sanden80",0,0,0,131.33984,139.2728,140.53604,141.07244,141.42344,141.8225,139.24451,"Simulated"
1378,"DOE_24hr17","Sanden80",0,0,0,131.3321,139.26506,140.5283,141.0647,141.4157,141.81476,139.23677,"Simulated"
1379,"DOE_24hr17","Sanden80",0,0,0,131.32436,139.25714,140.52056,141.05696,141.40796,141.80702,139.229,"Simulated"
1380,"DOE_24hr17","Sanden80",0,0,0,131.31662,139.2494,140.51282,141.04922,141.40022,141.79928,139.22126,"Simulated"
1381,"DOE_24hr17","Sanden80",0,0,0,131.30888,139.24166,140.50508,141.04148,141.39248,141.79154,139.21352,"Simulated"
1382,"DOE_24hr17","Sanden80",0,0,0,131.30114,139.23392,140.49734,141.03356,141.38474,141.7838,139.20575,"Simulated"
1383,"DOE_24hr17","Sanden80",0,0,0,131.2934,139.22618,140.4896,141.02582,141.377,141.77606,139.19801,"Simulated"
1384,"DOE_24hr17","Sanden80",0,0,0,131.28566,139.21844,140.48186,141.01808,141.36926,141.76832,139.19027,"Simulated"
1385,"DOE_24hr17","Sanden80",0,0,0,131.27792,139.2107,140.47412,141.01034,141.36152,141.76058,139.18253,"Simulated"
1386,"DOE_24hr17","Sanden80",0,0,0,131.27018,139.20296,140.46638,141.0026,141.35378,141.75284,139.17479,"Simulated"
1387,"DOE_24hr17","Sanden80",0,0,0,131.26244,139.19522,140.45864,140.99486,141.34604,141.7451,139.16705,"Simulated"
1388,"DOE_24hr17","Sanden80",0,0,0,131.2547,139.18748,140.4509,140.98712,141.3383,141.73736,139.15931,"Simulated"
1389,"DOE_24hr17","Sanden80",0,0,0,131.24696,139.17974,140.44298,140.97938,141.33056,141.72962,139.15154,"Simulated"
1390,"DOE_24hr17","Sanden80",0,0,0,131.23922,139.172,140.43524,140.97164,141.32282,141.72188,139.1438,"Simulated"
1391,"DOE_24hr17","Sanden80",0,0,0,131.23148,139.16426,140.4275,140.9639,141.31508,141.71414,139.13606,"Simulated"
1392,"DOE_24hr17","Sanden80",0,0,0,131.22374,139.15652,140.41976,140.95616,141.30734,141.7064,139.12832,"Simulated"
1393,"DOE_24hr17","Sanden80",0,0,0,131.216,139.14878,140.41202,140.94842,141.2996,141.69866,139.12058,"Simulated"
1394,"DOE_24hr17","Sanden80",0,0,0,131.20826,139.14104,140.40428,140.94068,141.29186,141.69092,139.11284,"Simulated"
1395,"DOE_24hr17","Sanden80",0,0,0,131.20052,139.1333,140.39654,140.93294,141.28412,141.68318,139.1051,"Simulated"
1396,"DOE_24hr17","Sanden80",0,0,0,131.19278,139.12556,140.3888,140.9252,141.27638,141.67544,139.09736,"Simulated"
1397,"DOE_24hr17","Sanden80",0,0,0,131.18504,139.11782,140.38106,140.91746,141.26864,141.6677,139.08962,"Simulated"
1398,"DOE_24hr17","Sanden80",0,0,0,131.1773,139.11008,140.37332,140.90972,141.2609,141.65996,139.08188,"Simulated"
1399,"DOE_24hr17","Sanden80",0,0,0,131.16956,139.10234,140.36576,140.90198,141.25316,141.65222,139.07417,"Simulated"
1400,"DOE_24hr17","Sanden80",0,0,0,131.16182,139.0946,140.35802,140.89424,141.24542,141.64448,139.06643,"Simulated"
1401,"DOE_24hr17","Sanden80",0,0,0,131.15408,139.08686,140.35028,140.8865,141.23768,141.63674,139.05869,"Simulated"
1402,"DOE_24hr17","Sanden80",0,0,0,131.14634,139.07912,140.34254,140.87876,141.22994,141.629,139.05095,"Simulated"
1403,"DOE_24hr17","Sanden80",0,0,0,131.1386,139.07138,140.3348,140.87102,141.2222,141.62126,139.04321,"Simulated"
1404,"DOE_24hr17","Sanden80",0,0,0,131.13086,139.06364,140.32706,140.86328,141.21446,141.61352,139.03547,"Simulated"
1405,"DOE_24hr17","Sanden80",0,0,0,131.12312,139.0559,140.31932,140.85554,141.20672,141.60578,139.02773,"Simulated"
1406,"DOE_24hr17","Sanden80",0,0,0,131.11538,139.04816,140.31158,140.84798,141.19898,141.59804,139.02002,"Simulated"
1407,"DOE_24hr17","Sanden80",0,0,0,131.10764,139.04042,140.30384,140.84024,141.19124,141.5903,139.01228,"Simulated"
1408,"DOE_24hr17","Sanden80",0,0,0,131.0999,139.03268,140.2961,140.8325,141.1835,141.58256,139.00454,"Simulated"
1409,"DOE_24hr17","Sanden80",0,0,0,131.09216,139.02494,140.28836,140.82476,141.17576,141.57482,138.9968,"Simulated"
1410,"DOE_24hr17","Sanden80",0,0,0,131.08442,139.01738,140.28062,140.81702,141.16802,141.56708,138.98909,"Simulated"
1411,"DOE_24hr17","Sanden80",0,0,0,131.07668,139.00964,140.27288,140.80928,141.16028,141.55934,138.98135,"Simulated"
1412,"DOE_24hr17","Sanden80",0,0,0,131.06894,139.0019,140.26514,140.80154,141.15254,141.5516,138.97361,"Simulated"
1413,"DOE_24hr17","Sanden80",0,0,0,131.0612,138.99416,140.2574,140.7938,141.1448,141.54386,138.96587,"Simulated"
1414,"DOE_24hr17","Sanden80",0,0,0,131.05346,138.98642,140.24966,140.78606,141.13706,141.53612,138.95813,"Simulated"
1415,"DOE_24hr17","Sanden80",0,0,0,131.04572,138.97868,140.24192,140.77832,141.12932,141.52838,138.95039,"Simulated"
1416,"DOE_24hr17","Sanden80",0,0,0,131.03798,138.97094,140.23418,140.77058,141.12158,141.52064,138.94265,"Simulated"
1417,"DOE_24hr17","Sanden80",0,0,0,131.03042,138.9632,140.22644,140.76284,141.11384,141.5129,138.93494,"Simulated"
1418,"DOE_24hr17","Sanden80",0,0,0,131.02268,138.95546,140.2187,140.7551,141.1061,141.50516,138.9272,"Simulated"
1419,"DOE_24hr17","Sanden80",0,0,0,131.01494,138.94772,140.21096,140.74736,141.09854,141.49742,138.91949,"Simulated"
1420,"DOE_24hr17","Sanden80",0,0,0,131.0072,138.93998,140.20322,140.73962,141.0908,141.48968,138.91175,"Simulated"
1421,"DOE_24hr17","Sanden80",0,0,0,130.99946,138.93224,140.19548,140.73188,141.08306,141.48212,138.90404,"Simulated"
1422,"DOE_24hr17","Sanden80",0,0,0,130.99172,138.9245,140.18792,140.72414,141.07532,141.47438,138.89633,"Simulated"
1423,"DOE_24hr17","Sanden80",0,0,0,130.98398,138.91676,140.18018,140.7164,141.06758,141.46664,138.88859,"Simulated"
1424,"DOE_24hr17","Sanden80",0,0,0,130.97624,138.90902,140.17244,140.70884,141.05984,141.4589,138.88088,"Simulated"
1425,"DOE_24hr17","Sanden80",0,0,0,130.9685,138.90146,140.1647,140.7011,141.0521,141.45116,138.87317,"Simulated"
1426,"DOE_24hr17","Sanden80",0,0,0,130.96076,138.89372,140.15696,140.69336,141.04436,141.44342,138.86543,"Simulated"
1427,"DOE_24hr17","Sanden80",0,0,0,130.95302,138.88598,140.14922,140.68562,141.03662,141.43568,138.85769,"Simulated"
1428,"DOE_24hr17","Sanden80",0,0,0,130.94528,138.87824,140.14148,140.67788,141.02888,141.42794,138.84995,"Simulated"
1429,"DOE_24hr17","Sanden80",0,0,0,130.93772,138.8705,140.13374,140.67014,141.02114,141.4202,138.84224,"Simulated"
1430,"DOE_24hr17","Sanden80",0,0,0,130.92998,138.86276,140.126,140.6624,141.0134,141.41246,138.8345,"Simulated"
1431,"DOE_24hr17","Sanden80",0,0,0,130.92224,138.85502,140.11826,140.65466,141.00584,141.40472,138.82679,"Simulated"
1432,"DOE_24hr17","Sanden80",0,0,0,130.9145,138.84728,140.11052,140.64692,140.9981,141.39716,138.81908,"Simulated"
1433,"DOE_24hr17","Sanden80",0,0,0,130.90676,138.83954,140.10296,140.63918,140.99036,141.38942,138.81137,"Simulated"
1434,"DOE_24hr17","Sanden80",0,0,0,130.89902,138.8318,140.09522,140.63162,140.98262,141.38168,138.80366,"Simulated"
1435,"DOE_24hr17","Sanden80",0,0,0,130.89128,138.82424,140.08748,140.62388,140.97488,141.37394,138.79595,"Simulated"
1436,"DOE_24hr17","Sanden80",0,0,0,130.88354,138.8165,140.07974,140.61614,140.96714,141.3662,138.78821,"Simulated"
1437,"DOE_24hr17","Sanden80",0,0,0,130.8758,138.80876,140.072,140.6084,140.9594,141.35846,138.78047,"Simulated"
1438,"DOE_24hr17","Sanden80",0,0,0,130.86806,138.80102,140.06426,140.60066,140.95166,141.35072,138.77273,"Simulated"
1439,"DOE_24hr17","Sanden80",0,0,0,130.8605,138.79328,140.05652,140.59292,140.94392,141.34298,138.76502,"Simulated"
0,"DOE_24hr35","Sanden80",0,0,0,148.9928,148.9928,148.9928,148.9928,148.9928,148.9928,148.9928,"Simulated"
1,"DOE_24hr35","Sanden80",2.35,0,0,133.5515,148.98578,148.98578,148.98578,148.98578,148.98578,146.4134,"Simulated"
2,"DOE_24hr35","Sanden80",3,0,0,113.84294,148.97876,148.97876,148.97876,148.97876,148.97876,143.12279,"Simulated"
3,"DOE_24hr35","Sanden80",3,0,0,94.136,148.9721,148.9721,148.9721,148.9721,148.9721,139.83275,"Simulated"
4,"DOE_24hr35","Sanden80",2.35,0,0,78.69884,148.96562,148.96562,148.96562,148.96562,148.96562,137.25449,"Simulated"
5,"DOE_24hr35","Sanden80",0,0,0,78.69236,148.95914,148.95914,148.95914,148.95914,148.95914,137.24801,"Simulated"
6,"DOE_24hr35","Sanden80",0,0,0,78.68588,148.95266,148.95266,148.95266,148.95266,148.95266,137.24153,"Simulated"
7,"DOE_24hr35","Sanden80",0,0,0,78.6794,148.94618,148.94618,148.94618,148.94618,148.94618,137.23505,"Simulated"
8,"DOE_24hr35","Sanden80",0,0,0,78.67292,148.9397,148.9397,148.9397,148.9397,148.9397,137.22857,"Simulated"
9,"DOE_24hr35","Sanden80",0,0,0,78.66644,148.93322,148.93322,148.93322,148.93322,148.93322,137.22209,"Simulated"
10,"DOE_24hr35","Sanden80",0,0,0,78.65996,148.92674,148.92674,148.92674,148.92674,148.92674,137.21561,"Simulated"
11,"DOE_24hr35","Sanden80",0,0,0,78.6533,148.92026,148.92026,148.92026,148.92026,148.92026,137.2091,"Simulated"
12,"DOE_24hr35","Sanden80",0,0,0,78.64682,148.91378,148.91378,148.91378,148.91378,148.91378,137.20262,"Simulated"
13,"DOE_24hr35","Sanden80",0,0,0,78.64034,148.9073,148.9073,148.9073,148.9073,148.9073,137.19614,"Simulated"
14,"DOE_24hr35","Sanden80",0,0,0,78.63386,148.90082,148.90082,148.90082,148.90082,148.90082,137.18966,"Simulated"
15,"DOE_24hr35","Sanden80",0,0,0,78.62738,148.89434,148.89434,148.89434,148.89434,148.89434,137.18318,"Simulated"
16,"DOE_24hr35","Sanden80",0,0,0,78.6209,148.88786,148.88786,148.88786,148.88786,148.88786,137.1767,"Simulated"
17,"DOE_24hr35","Sanden80",0,0,0,78.61442,148.88138,148.88138,148.88138,148.88138,148.88138,137.17022,"Simulated"
18,"DOE_24hr35","Sanden80",0,0,0,78.60794,148.8749,148.8749,148.8749,148.8749,148.8749,137.16374,"Simulated"
19,"DOE_24hr35","Sanden80",0,0,0,78.60146,148.86842,148.86842,148.86842,148.86842,148.86842,137.15726,"Simulated"
20,"DOE_24hr35","Sanden80",0,0,0,78.59498,148.86194,148.86194,148.86194,148.86194,148.86194,137.15078,"Simulated"
21,"DOE_24hr35","Sanden80",0,0,0,78.5885,148.85546,148.85546,148.85546,148.85546,148.85546,137.1443,"Simulated"
22,"DOE_24hr35","Sanden80",0,0,0,78.58202,148.8488,148.8488,148.8488,148.8488,148.8488,137.13767,"Simulated"
23,"DOE_24hr35","Sanden80",0,0,0,78.57554,148.84232,148.84232,148.84232,148.84232,148.84232,137.13119,"Simulated"
24,"DOE_24hr35","Sanden80",0,0,0,78.56906,148.83584,148.83584,148.83584,148.83584,148.83584,137.12471,"Simulated"
25,"DOE_24hr35","Sanden80",0,0,0,78.56258,148.82936,148.82936,148.82936,148.82936,148.82936,137.11823,"Simulated"
26,"DOE_24hr35","Sanden80",0,0,0,78.5561,148.82288,148.82288,148.82288,148.82288,148.82288,137.11175,"Simulated"
27,"DOE_24hr35","Sanden80",0,0,0,78.54962,148.8164,148.8164,148.8164,148.8164,148.8164,137.10527,"Simulated"
28,"DOE_24hr35","Sanden80",0,0,0,78.54314,148.80992,148.80992,148.80992,148.80992,148.80992,137.09879,"Simulated"
29,"DOE_24hr35","Sanden80",0,0,0,78.53666,148.80344,148.80344,148.80344,148.80344,148.80344,137.09231,"Simulated"
30,"DOE_24hr35","Sanden80",0,0,0,78.53018,148.79696,148.79696,148.79696,148.79696,148.79696,137.08583,"Simulated"
31,"DOE_24hr35","Sanden80",0,0,0,78.5237,148.79048,148.79048,148.79048,148.79048,148.79048,137.07935,"Simulated"
32,"DOE_24hr35","Sanden80",0,0,0,78.51722,148.784,148.784,148.784,148.784,148.784,137.07287,"Simulated"
33,"DOE_24hr35","Sanden80",0,0,0,78.51074,148.77752,148.77752,148.77752,148.77752,148.77752,137.06639,"Simulated"
34,"DOE_24hr35","Sanden80",0,0,0,78.50426,148.77104,148.77104,148.77104,148.77104,148.77104,137.05991,"Simulated"
35,"DOE_24hr35","Sanden80",0,0,0,78.49778,148.76456,148.76456,148.76456,148.76456,148.76456,137.05343,"Simulated"
36,"DOE_24hr35","Sanden80",0,0,0,78.4913,148.75808,148.75808,148.75808,148.75808,148.75808,137.04695,"Simulated"
37,"DOE_24hr35","Sanden80",0,0,0,78.48482,148.7516,148.7516,148.7516,148.7516,148.7516,137.04047,"Simulated"
38,"DOE_24hr35","Sanden80",0,0,0,78.47834,148.74512,148.74512,148.74512,148.74512,148.74512,137.03399,"Simulated"
39,"DOE_24hr35","Sanden80",0,0,0,78.47186,148.73864,148.73864,148.73864,148.73864,148.73864,137.02751,"Simulated"
40,"DOE_24hr35","Sanden80",0,0,0,78.46538,148.73216,148.73216,148.73216,148.73216,148.73216,137.02103,"Simulated"
41,"DOE_24hr35","Sanden80",0,0,0,78.4589,148.72568,148.72568,148.72568,148.72568,148.72568,137.01455,"Simulated"
42,"DOE_24hr35","Sanden80",0,0,0,78.45242,148.7192,148.7192,148.7192,148.7192,148.7192,137.00807,"Simulated"
43,"DOE_24hr35","Sanden80",0,0,0,78.44594,148.71272,148.71272,148.71272,148.71272,148.71272,137.00159,"Simulated"
44,"DOE_24hr35","Sanden80",0,0,0,78.43946,148.70624,148.70624,148.70624,148.70624,148.70624,136.99511,"Simulated"
45,"DOE_24hr35","Sanden80",0,0,0,78.43298,148.69994,148.69994,148.69994,148.69994,148.69994,136.98878,"Simulated"
46,"DOE_24hr35","Sanden80",0,0,0,78.4265,148.69346,148.69346,148.69346,148.69346,148.69346,136.9823,"Simulated"
47,"DOE_24hr35","Sanden80",0,0,0,78.42002,148.68698,148.68698,148.68698,148.68698,148.68698,136.97582,"Simulated"
48,"DOE_24hr35","Sanden80",0,0,0,78.41354,148.6805,148.6805,148.6805,148.6805,148.6805,136.96934,"Simulated"
49,"DOE_24hr35","Sanden80",0,0,0,78.40706,148.67402,148.67402,148.67402,148.67402,148.67402,136.96286,"Simulated"
50,"DOE_24hr35","Sanden80",0,0,0,78.40058,148.66754,148.66754,148.66754,148.66754,148.66754,136.95638,"Simulated"
51,"DOE_24hr35","Sanden80",0,0,0,78.3941,148.66106,148.66106,148.66106,148.66106,148.66106,136.9499,"Simulated"
52,"DOE_24hr35","Sanden80",0,0,0,78.38762,148.65458,148.65458,148.65458,148.65458,148.65458,136.94342,"Simulated"
53,"DOE_24hr35","Sanden80",0,0,0,78.38114,148.6481,148.6481,148.6481,148.6481,148.6481,136.93694,"Simulated"
54,"DOE_24hr35","Sanden80",0,0,0,78.37466,148.64162,148.64162,148.64162,148.64162,148.64162,136.93046,"Simulated"
55,"DOE_24hr35","Sanden80",0,0,0,78.36818,148.63514,148.63514,148.63514,148.63514,148.63514,136.92398,"Simulated"
56,"DOE_24hr35","Sanden80",0,0,0,78.3617,148.62866,148.62866,148.62866,148.62866,148.62866,136.9175,"Simulated"
57,"DOE_24hr35","Sanden80",0,0,0,78.3554,148.62218,148.62218,148.62218,148.62218,148.62218,136.91105,"Simulated"
58,"DOE_24hr35","Sanden80",0,0,0,78.34892,148.6157,148.6157,148.6157,148.6157,148.6157,136.90457,"Simulated"
59,"DOE_24hr35","Sanden80",0,0,0,78.34244,148.60922,148.60922,148.60922,148.60922,148.60922,136.89809,"Simulated"
60,"DOE_24hr35","Sanden80",0,0,0,78.33596,148.60274,148.60274,148.60274,148.60274,148.60274,136.89161,"Simulated"
61,"DOE_24hr35","Sanden80",2.35,0,0,63.2462,148.31186,148.59644,148.59644,148.59644,148.59644,134.32397,"Simulated"
62,"DOE_24hr35","Sanden80",3,0,0,57.67736,134.25098,148.59032,148.59032,148.59032,148.59032,131.04827,"Simulated"
63,"DOE_24hr35","Sanden80",3,0,0,57.7571,114.54332,148.58456,148.58456,148.58456,148.58456,127.77311,"Simulated"
64,"DOE_24hr35","Sanden80",2.35,0,0,57.8183,99.10544,148.5788,148.5788,148.5788,148.5788,125.20649,"Simulated"
65,"DOE_24hr35","Sanden80",0,0,0,57.81254,99.09968,148.57304,148.57304,148.57304,148.57304,125.20073,"Simulated"
66,"DOE_24hr35","Sanden80",0,0,0,57.80696,99.09392,148.56728,148.56728,148.56728,148.56728,125.195,"Simulated"
67,"DOE_24hr35","Sanden80",0,0,0,57.8012,99.08834,148.56152,148.56152,148.56152,148.56152,125.18927,"Simulated"
68,"DOE_24hr35","Sanden80",0,0,0,57.79544,99.08258,148.55576,148.55576,148.55576,148.55576,125.18351,"Simulated"
69,"DOE_24hr35","Sanden80",0,0,0,57.78968,99.07682,148.55018,148.55018,148.55018,148.55018,125.17787,"Simulated"
70,"DOE_24hr35","Sanden80",0,0,0,57.78392,99.07106,148.54442,148.54442,148.54442,148.54442,125.17211,"Simulated"
71,"DOE_24hr35","Sanden80",0,0,0,57.77834,99.0653,148.53866,148.53866,148.53866,148.53866,125.16638,"Simulated"
72,"DOE_24hr35","Sanden80",0,0,0,57.77258,99.05972,148.5329,148.5329,148.5329,148.5329,125.16065,"Simulated"
73,"DOE_24hr35","Sanden80",0,0,0,57.76682,99.05396,148.52714,148.52714,148.52714,148.52714,125.15489,"Simulated"
74,"DOE_24hr35","Sanden80",0,0,0,57.76106,99.0482,148.52156,148.52156,148.52156,148.52156,125.14925,"Simulated"
75,"DOE_24hr35","Sanden80",0,0,0,57.7553,99.04244,148.5158,148.5158,148.5158,148.5158,125.14349,"Simulated"
76,"DOE_24hr35","Sanden80",0,0,0,57.74972,99.03668,148.51004,148.51004,148.51004,148.51004,125.13776,"Simulated"
77,"DOE_24hr35","Sanden80",0,0,0,57.74396,99.0311,148.50428,148.50428,148.50428,148.50428,125.13203,"Simulated"
78,"DOE_24hr35","Sanden80",0,0,0,57.7382,99.02534,148.49852,148.49852,148.49852,148.49852,125.12627,"Simulated"
79,"DOE_24hr35","Sanden80",0,0,0,57.73244,99.01958,148.49294,148.49294,148.49294,148.49294,125.12063,"Simulated"
80,"DOE_24hr35","Sanden80",0,0,0,57.72668,99.01382,148.48718,148.48718,148.48718,148.48718,125.11487,"Simulated"
81,"DOE_24hr35","Sanden80",0,0,0,57.7211,99.00806,148.48142,148.48142,148.48142,148.48142,125.10914,"Simulated"
82,"DOE_24hr35","Sanden80",0,0,0,57.71534,99.00248,148.47566,148.47566,148.47566,148.47566,125.10341,"Simulated"
83,"DOE_24hr35","Sanden80",0,0,0,57.70958,98.99672,148.4699,148.4699,148.4699,148.4699,125.09765,"Simulated"
