minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
46,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.719069,145.719069,145.719069,145.719069,145.719069,145.719069,145.719069,145.719069,145.719069,145.719069,145.719069,145.719069,145.719069,145.719069,145.719069,145.719069,145.719069,145.719069,0.380549
47,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.712979,145.712979,145.712979,145.712979,145.712979,145.712979,145.712979,145.712979,145.712979,145.712979,145.712979,145.712979,145.712979,145.712979,145.712979,145.712979,145.712979,145.712979,0.380775
48,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.706890,145.706890,145.706890,145.706890,145.706890,145.706890,145.706890,145.706890,145.706890,145.706890,145.706890,145.706890,145.706890,145.706890,145.706890,145.706890,145.706890,145.706890,0.381002
49,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.700801,145.700801,145.700801,145.700801,145.700801,145.700801,145.700801,145.700801,145.700801,145.700801,145.700801,145.700801,145.700801,145.700801,145.700801,145.700801,145.700801,145.700801,0.381228
50,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.694714,145.694714,145.694714,145.694714,145.694714,145.694714,145.694714,145.694714,145.694714,145.694714,145.694714,145.694714,145.694714,145.694714,145.694714,145.694714,145.694714,145.694714,0.381455
51,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.688626,145.688626,145.688626,145.688626,145.688626,145.688626,145.688626,145.688626,145.688626,145.688626,145.688626,145.688626,145.688626,145.688626,145.688626,145.688626,145.688626,145.688626,0.381681
52,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.682540,145.682540,145.682540,145.682540,145.682540,145.682540,145.682540,145.682540,145.682540,145.682540,145.682540,145.682540,145.682540,145.682540,145.682540,145.682540,145.682540,145.682540,0.381908
53,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.676455,145.676455,145.676455,145.676455,145.676455,145.676455,145.676455,145.676455,145.676455,145.676455,145.676455,145.676455,145.676455,145.676455,145.676455,145.676455,145.676455,145.676455,0.382135
54,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.670370,145.670370,145.670370,145.670370,145.670370,145.670370,145.670370,145.670370,145.670370,145.670370,145.670370,145.670370,145.670370,145.670370,145.670370,145.670370,145.670370,145.670370,0.382361
55,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.664286,145.664286,145.664286,145.664286,145.664286,145.664286,145.664286,145.664286,145.664286,145.664286,145.664286,145.664286,145.664286,145.664286,145.664286,145.664286,145.664286,145.664286,0.382588
56,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.658202,145.658202,145.658202,145.658202,145.658202,145.658202,145.658202,145.658202,145.658202,145.658202,145.658202,145.658202,145.658202,145.658202,145.658202,145.658202,145.658202,145.658202,0.382814
57,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.652120,145.652120,145.652120,145.652120,145.652120,145.652120,145.652120,145.652120,145.652120,145.652120,145.652120,145.652120,145.652120,145.652120,145.652120,145.652120,145.652120,145.652120,0.383041
58,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.646038,145.646038,145.646038,145.646038,145.646038,145.646038,145.646038,145.646038,145.646038,145.646038,145.646038,145.646038,145.646038,145.646038,145.646038,145.646038,145.646038,145.646038,0.383267
59,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.639956,145.639956,145.639956,145.639956,145.639956,145.639956,145.639956,145.639956,145.639956,145.639956,145.639956,145.639956,145.639956,145.639956,145.639956,145.639956,145.639956,145.639956,0.383494
60,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.633876,145.633876,145.633876,145.633876,145.633876,145.633876,145.633876,145.633876,145.633876,145.633876,145.633876,145.633876,145.633876,145.633876,145.633876,145.633876,145.633876,145.633876,0.383720
61,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.627796,145.627796,145.627796,145.627796,145.627796,145.627796,145.627796,145.627796,145.627796,145.627796,145.627796,145.627796,145.627796,145.627796,145.627796,145.627796,145.627796,145.627796,0.383947
62,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.621717,145.621717,145.621717,145.621717,145.621717,145.621717,145.621717,145.621717,145.621717,145.621717,145.621717,145.621717,145.621717,145.621717,145.621717,145.621717,145.621717,145.621717,0.384174
63,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.615639,145.615639,145.615639,145.615639,145.615639,145.615639,145.615639,145.615639,145.615639,145.615639,145.615639,145.615639,145.615639,145.615639,145.615639,145.615639,145.615639,145.615639,0.384400
64,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.609561,145.609561,145.609561,145.609561,145.609561,145.609561,145.609561,145.609561,145.609561,145.609561,145.609561,145.609561,145.609561,145.609561,145.609561,145.609561,145.609561,145.609561,0.384627
65,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.603484,145.603484,145.603484,145.603484,145.603484,145.603484,145.603484,145.603484,145.603484,145.603484,145.603484,145.603484,145.603484,145.603484,145.603484,145.603484,145.603484,145.603484,0.384853
66,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.597408,145.597408,145.597408,145.597408,145.597408,145.597408,145.597408,145.597408,145.597408,145.597408,145.597408,145.597408,145.597408,145.597408,145.597408,145.597408,145.597408,145.597408,0.385080
67,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.591333,145.591333,145.591333,145.591333,145.591333,145.591333,145.591333,145.591333,145.591333,145.591333,145.591333,145.591333,145.591333,145.591333,145.591333,145.591333,145.591333,145.591333,0.385306
68,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.585258,145.585258,145.585258,145.585258,145.585258,145.585258,145.585258,145.585258,145.585258,145.585258,145.585258,145.585258,145.585258,145.585258,145.585258,145.585258,145.585258,145.585258,0.385533
69,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.579184,145.579184,145.579184,145.579184,145.579184,145.579184,145.579184,145.579184,145.579184,145.579184,145.579184,145.579184,145.579184,145.579184,145.579184,145.579184,145.579184,145.579184,0.385759
70,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.573111,145.573111,145.573111,145.573111,145.573111,145.573111,145.573111,145.573111,145.573111,145.573111,145.573111,145.573111,145.573111,145.573111,145.573111,145.573111,145.573111,145.573111,0.385986
71,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.567039,145.567039,145.567039,145.567039,145.567039,145.567039,145.567039,145.567039,145.567039,145.567039,145.567039,145.567039,145.567039,145.567039,145.567039,145.567039,145.567039,145.567039,0.386212
72,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.560967,145.560967,145.560967,145.560967,145.560967,145.560967,145.560967,145.560967,145.560967,145.560967,145.560967,145.560967,145.560967,145.560967,145.560967,145.560967,145.560967,145.560967,0.386439
73,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.554896,145.554896,145.554896,145.554896,145.554896,145.554896,145.554896,145.554896,145.554896,145.554896,145.554896,145.554896,145.554896,145.554896,145.554896,145.554896,145.554896,145.554896,0.386665
74,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.548826,145.548826,145.548826,145.548826,145.548826,145.548826,145.548826,145.548826,145.548826,145.548826,145.548826,145.548826,145.548826,145.548826,145.548826,145.548826,145.548826,145.548826,0.386892
75,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.542756,145.542756,145.542756,145.542756,145.542756,145.542756,145.542756,145.542756,145.542756,145.542756,145.542756,145.542756,145.542756,145.542756,145.542756,145.542756,145.542756,145.542756,0.387118
76,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.536687,145.536687,145.536687,145.536687,145.536687,145.536687,145.536687,145.536687,145.536687,145.536687,145.536687,145.536687,145.536687,145.536687,145.536687,145.536687,145.536687,145.536687,0.387345
77,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.530619,145.530619,145.530619,145.530619,145.530619,145.530619,145.530619,145.530619,145.530619,145.530619,145.530619,145.530619,145.530619,145.530619,145.530619,145.530619,145.530619,145.530619,0.387571
78,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.524552,145.524552,145.524552,145.524552,145.524552,145.524552,145.524552,145.524552,145.524552,145.524552,145.524552,145.524552,145.524552,145.524552,145.524552,145.524552,145.524552,145.524552,0.387798
79,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.518485,145.518485,145.518485,145.518485,145.518485,145.518485,145.518485,145.518485,145.518485,145.518485,145.518485,145.518485,145.518485,145.518485,145.518485,145.518485,145.518485,145.518485,0.388024
80,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.512420,145.512420,145.512420,145.512420,145.512420,145.512420,145.512420,145.512420,145.512420,145.512420,145.512420,145.512420,145.512420,145.512420,145.512420,145.512420,145.512420,145.512420,0.388251
81,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.506354,145.506354,145.506354,145.506354,145.506354,145.506354,145.506354,145.506354,145.506354,145.506354,145.506354,145.506354,145.506354,145.506354,145.506354,145.506354,145.506354,145.506354,0.388477
82,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.500290,145.500290,145.500290,145.500290,145.500290,145.500290,145.500290,145.500290,145.500290,145.500290,145.500290,145.500290,145.500290,145.500290,145.500290,145.500290,145.500290,145.500290,0.388704
83,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.494226,145.494226,145.494226,145.494226,145.494226,145.494226,145.494226,145.494226,145.494226,145.494226,145.494226,145.494226,145.494226,145.494226,145.494226,145.494226,145.494226,145.494226,0.388930
84,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.488163,145.488163,145.488163,145.488163,145.488163,145.488163,145.488163,145.488163,145.488163,145.488163,145.488163,145.488163,145.488163,145.488163,145.488163,145.488163,145.488163,145.488163,0.389157
85,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.482101,145.482101,145.482101,145.482101,145.482101,145.482101,145.482101,145.482101,145.482101,145.482101,145.482101,145.482101,145.482101,145.482101,145.482101,145.482101,145.482101,145.482101,0.389383
86,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.476039,145.476039,145.476039,145.476039,145.476039,145.476039,145.476039,145.476039,145.476039,145.476039,145.476039,145.476039,145.476039,145.476039,145.476039,145.476039,145.476039,145.476039,0.389610
87,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.469979,145.469979,145.469979,145.469979,145.469979,145.469979,145.469979,145.469979,145.469979,145.469979,145.469979,145.469979,145.469979,145.469979,145.469979,145.469979,145.469979,145.469979,0.389836
