Time [s],T_amb_DB [°C],T_amb_WB [°C],RH [%],Power [W],Tank Temp #1 [°C],Tank Temp #2 [°C],Tank Temp #3 [°C],Tank Temp #4 [°C],Tank Temp #5 [°C],Tank Temp #6 [°C],T_water_in [°C],T_water_out [°C],Flow Rate [GPM]
76210,10.0,5.8,58.1,1.7,52.1,52.1,51.8,51.8,51.4,46.8,11.7,13.3,0.0
76220,10.0,5.8,58.2,1.6,51.9,52.1,51.8,51.8,51.4,46.8,11.7,13.3,0.0
76230,10.0,5.9,58.2,1.7,52.0,52.1,51.8,51.8,51.4,46.8,11.7,13.3,0.0
76240,10.0,5.9,58.1,1.6,51.9,52.1,51.8,51.8,51.4,46.8,11.7,13.3,0.0
76250,10.0,5.8,58.3,1.7,51.9,52.1,51.8,51.8,51.4,46.8,11.7,13.3,0.0
76260,10.0,5.9,58.3,1.6,51.9,52.1,51.8,51.8,51.4,46.7,11.7,13.3,0.0
76270,9.9,5.8,58.2,1.7,52.0,52.1,51.8,51.8,51.4,46.7,11.7,13.3,0.0
76280,9.9,5.8,58.4,1.6,51.8,52.1,51.8,51.8,51.4,46.7,11.7,13.3,0.0
76290,9.9,5.8,58.4,1.7,51.8,52.1,51.8,51.8,51.4,46.7,11.7,13.3,0.0
76300,10.0,5.8,58.4,1.6,51.8,52.1,51.8,51.8,51.4,46.7,11.6,13.3,0.0
76310,10.0,5.9,58.4,1.7,52.0,52.1,51.8,51.8,51.4,46.7,11.7,13.3,0.0
76320,10.0,5.9,58.3,1.6,51.8,52.1,51.8,51.8,51.4,46.7,11.6,13.3,0.0
76330,10.0,5.9,58.5,1.7,51.9,52.1,51.8,51.8,51.4,46.7,11.6,13.3,0.0
76340,10.0,5.9,58.4,1.6,51.9,52.1,51.8,51.8,51.4,46.7,11.6,13.3,0.0
76350,10.0,5.9,58.6,1.7,51.7,52.1,51.8,51.8,51.4,46.7,11.6,13.3,0.0
76360,10.1,6.0,58.6,1.6,51.8,52.1,51.8,51.8,51.4,46.7,11.6,13.4,0.0
76370,10.1,5.9,58.5,1.7,51.7,52.1,51.8,51.8,51.4,46.7,11.6,13.3,0.0
76380,10.0,5.9,58.4,1.6,51.9,52.1,51.8,51.8,51.4,46.7,11.6,13.4,0.0
76390,10.1,5.9,58.5,1.7,51.8,52.1,51.8,51.8,51.4,46.7,11.6,13.4,0.0
76400,10.1,6.0,58.7,1.6,51.9,52.1,51.8,51.8,51.4,46.7,11.6,13.3,0.0
76410,10.1,5.9,58.4,1.7,51.9,52.1,51.8,51.8,51.4,46.7,11.6,13.4,0.0
76420,10.1,5.9,58.6,1.7,51.7,52.1,51.8,51.8,51.4,46.7,11.6,13.4,0.0
76430,10.0,5.9,59.0,1.7,51.9,52.1,51.8,51.8,51.4,46.7,11.6,13.4,0.0
76440,10.0,5.9,59.1,1.7,51.9,52.1,51.8,51.8,51.4,46.7,11.6,13.4,0.0
76450,9.9,5.9,59.2,1.6,51.9,52.1,51.8,51.8,51.4,46.7,11.6,13.4,0.0
76460,9.9,5.9,59.1,1.7,51.9,52.1,51.8,51.8,51.4,46.7,11.6,13.4,0.0
76470,10.0,5.9,59.5,1.6,52.0,52.1,51.8,51.8,51.4,46.7,11.6,13.4,0.0
76480,10.0,6.0,59.4,1.7,52.0,52.1,51.8,51.8,51.4,46.7,11.6,13.4,0.0
76490,10.0,5.9,59.4,1.6,51.9,52.1,51.8,51.8,51.4,46.7,11.6,13.4,0.0
76500,10.0,6.0,59.8,1.7,52.0,52.1,51.8,51.8,51.4,46.7,11.6,13.4,0.0
76510,10.0,6.0,60.0,1.6,52.0,52.1,51.8,51.8,51.4,46.7,11.6,13.4,0.0
76520,10.0,6.0,60.1,1.7,52.0,52.1,51.8,51.8,51.4,46.7,11.6,13.4,0.0
76530,10.0,6.0,60.1,1.6,51.9,52.1,51.8,51.8,51.4,46.7,11.6,13.4,0.0
76540,9.9,6.0,60.2,1.7,52.0,52.1,51.8,51.8,51.4,46.6,11.6,13.4,0.0
76550,9.9,5.9,60.4,1.6,52.0,52.1,51.8,51.8,51.4,46.7,11.6,13.4,0.0
76560,9.8,6.0,60.8,1.7,52.0,52.1,51.8,51.8,51.4,46.6,11.6,13.4,0.0
76570,9.9,6.0,60.8,1.6,51.5,52.1,51.8,51.8,51.4,46.6,11.6,13.5,0.0
76580,9.9,6.0,61.0,1.7,51.9,52.1,51.8,51.8,51.4,46.6,11.6,13.4,0.0
76590,10.0,6.1,61.2,1.6,51.9,52.1,51.8,51.8,51.4,46.6,11.6,13.5,0.0
76600,10.0,6.1,60.9,1.7,52.0,52.1,51.8,51.8,51.4,46.6,11.5,13.4,0.0
76610,9.9,6.1,61.1,1.6,51.9,52.1,51.8,51.8,51.4,46.6,11.5,13.4,0.0
76620,9.9,6.0,60.9,1.8,51.8,52.1,51.8,51.8,51.4,46.6,11.5,13.5,0.0
76630,9.9,6.1,61.2,1.6,51.9,52.1,51.8,51.8,51.4,46.6,11.6,13.5,0.0
76640,9.9,6.0,61.0,1.8,52.0,52.1,51.8,51.8,51.4,46.6,11.5,13.5,0.0
76650,9.9,6.0,60.6,1.6,51.9,52.1,51.8,51.8,51.3,46.6,11.5,13.5,0.0
76660,10.0,6.0,60.6,1.8,51.8,52.0,51.8,51.8,51.4,46.6,11.5,13.5,0.0
76670,10.0,6.1,60.7,1.6,51.9,52.1,51.8,51.8,51.4,46.6,11.5,13.5,0.0
76680,10.0,6.1,60.4,1.8,51.9,52.0,51.8,51.8,51.4,46.6,11.5,13.5,0.0
76690,10.1,6.1,60.4,1.6,51.8,52.1,51.8,51.8,51.4,46.6,11.5,13.5,0.0
76700,10.2,6.2,60.1,1.8,51.9,52.0,51.8,51.8,51.4,46.6,11.5,13.5,0.0
76710,10.2,6.2,59.8,1.6,52.0,52.1,51.8,51.8,51.4,46.6,11.5,13.5,0.0
76720,10.3,6.2,59.3,1.8,52.0,52.0,51.8,51.8,51.4,46.6,11.5,13.5,0.0
76730,10.4,6.3,59.3,1.6,51.9,52.1,51.8,51.8,51.4,46.6,11.5,13.5,0.0
76740,10.4,6.3,59.0,1.8,51.9,52.0,51.8,51.8,51.4,46.6,11.5,13.5,0.0
76750,10.4,6.3,58.5,1.6,52.0,52.1,51.8,51.8,51.4,46.6,11.5,13.5,0.0
76760,10.4,6.3,58.6,1.8,52.0,52.0,51.8,51.7,51.3,46.6,11.5,13.5,0.0
76770,10.5,6.3,58.3,1.6,52.0,52.0,51.8,51.8,51.3,46.6,11.5,13.5,0.0
76780,10.5,6.3,58.3,1.8,51.7,52.0,51.8,51.8,51.4,46.6,11.5,13.5,0.0
76790,10.5,6.3,57.8,1.6,51.9,52.0,51.8,51.8,51.4,46.6,11.5,13.5,0.0
76800,10.5,6.3,57.9,1.8,51.9,52.0,51.8,51.8,51.3,46.5,11.5,13.5,0.0
76810,10.5,6.2,57.6,1.6,51.9,52.1,51.8,51.8,51.4,46.6,11.5,13.6,0.0
76820,10.4,6.2,57.8,1.8,51.6,52.1,51.8,51.8,51.3,46.6,11.5,13.5,0.0
76830,10.4,6.2,57.3,1.6,51.8,52.1,51.8,51.8,51.4,46.6,11.5,13.6,0.0
76840,10.4,6.1,57.2,1.8,51.7,52.0,51.8,51.8,51.3,46.6,11.5,13.6,0.0
76850,10.4,6.1,57.0,1.6,51.8,52.0,51.8,51.7,51.3,46.5,11.5,13.6,0.0
76860,10.4,6.1,56.8,1.8,51.8,52.0,51.8,51.8,51.3,46.5,11.5,13.6,0.0
76870,10.4,6.1,56.8,1.6,51.9,52.0,51.8,51.8,51.3,46.5,11.5,13.6,0.0
76880,10.4,6.0,56.7,1.8,51.9,52.0,51.8,51.8,51.3,46.5,11.5,13.6,0.0
76890,10.3,6.0,56.3,1.6,51.7,52.1,51.8,51.7,51.3,46.5,11.5,13.6,0.0
76900,10.3,6.0,56.6,1.7,51.9,52.1,51.8,51.8,51.3,46.5,11.5,13.6,0.0
76910,10.3,6.0,56.3,1.6,51.8,52.1,51.8,51.8,51.3,46.5,11.5,13.6,0.0
76920,10.3,5.9,56.0,1.7,51.8,52.0,51.8,51.7,51.3,46.5,11.5,13.6,0.0
76930,10.3,5.9,55.9,1.5,51.9,52.1,51.8,51.7,51.3,46.5,11.5,13.6,0.0
76940,10.2,5.8,56.0,1.7,51.8,52.1,51.8,51.7,51.3,46.5,11.5,13.6,0.0
76950,10.2,5.8,55.9,1.5,51.7,52.0,51.8,51.7,51.3,46.5,11.5,13.6,0.0
76960,10.2,5.8,55.8,1.7,51.8,52.1,51.8,51.8,51.3,46.5,11.5,13.6,0.0
76970,10.2,5.8,55.6,1.6,51.8,52.0,51.8,51.7,51.3,46.5,11.5,13.6,0.0
76980,10.2,5.8,55.7,1.7,51.6,52.0,51.8,51.7,51.3,46.5,11.5,13.6,0.0
76990,10.2,5.8,55.7,1.6,51.8,52.1,51.8,51.7,51.3,46.5,11.5,13.6,0.0
77000,10.2,5.8,55.3,1.8,51.7,52.1,51.8,51.8,51.4,46.5,11.5,13.6,0.0
77010,10.2,5.8,55.3,1.6,51.8,52.0,51.8,51.7,51.3,46.5,11.5,13.6,0.0
77020,10.2,5.8,55.1,1.8,51.9,52.0,51.8,51.7,51.3,46.5,11.5,13.6,0.0
77030,10.2,5.7,55.2,1.6,51.9,52.0,51.8,51.7,51.3,46.5,11.5,13.6,0.0
77040,10.2,5.7,54.9,1.7,51.8,52.0,51.8,51.7,51.3,46.5,11.5,13.6,0.0
77050,10.1,5.7,55.0,1.6,51.8,52.0,51.8,51.7,51.3,46.5,11.5,13.6,0.0
77060,10.1,5.7,55.1,1.8,51.8,52.0,51.8,51.7,51.3,46.5,11.5,13.6,0.0
77070,10.1,5.6,55.0,1.6,51.8,52.0,51.8,51.7,51.3,46.5,11.5,13.7,0.0
77080,10.1,5.6,54.9,1.8,51.6,52.0,51.8,51.7,51.3,46.5,11.5,13.7,0.0
77090,10.1,5.7,55.2,1.6,51.7,52.0,51.8,51.7,51.3,46.5,11.5,13.7,0.0
77100,10.1,5.7,55.0,1.8,51.8,52.0,51.8,51.7,51.3,46.5,11.4,13.6,0.0
77110,10.1,5.7,55.1,1.6,51.9,52.0,51.8,51.7,51.3,46.5,11.5,13.7,0.0
77120,10.1,5.7,55.0,1.8,52.0,52.0,51.8,51.7,51.3,46.5,11.4,13.7,0.0
77130,10.1,5.6,54.9,1.5,51.9,52.0,51.8,51.7,51.3,46.5,11.4,13.7,0.0
77140,10.1,5.7,55.0,1.7,51.9,52.0,51.8,51.7,51.3,46.5,11.4,13.7,0.0
77150,10.2,5.7,55.0,1.5,51.8,52.0,51.8,51.7,51.3,46.5,11.4,13.7,0.0
77160,10.1,5.6,55.1,1.7,51.8,52.0,51.8,51.7,51.3,46.5,11.4,13.7,0.0
77170,10.1,5.6,55.3,1.6,51.8,52.0,51.8,51.7,51.3,46.5,11.4,13.7,0.0
77180,10.1,5.7,55.3,1.7,51.8,52.0,51.8,51.7,51.3,46.5,11.4,13.7,0.0
77190,10.1,5.7,55.1,1.6,51.7,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77200,10.2,5.8,55.8,1.8,51.8,52.0,51.8,51.7,51.3,46.5,11.4,13.7,0.0
77210,10.2,5.8,55.5,1.6,52.0,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77220,10.2,5.8,55.8,1.8,51.9,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77230,10.3,5.9,56.0,1.6,51.9,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77240,10.3,6.0,56.2,1.7,51.8,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77250,10.2,5.9,56.4,1.6,51.8,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77260,10.2,5.8,56.5,1.7,51.8,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77270,10.1,5.8,56.7,1.6,51.7,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77280,10.1,5.9,56.9,1.7,51.9,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77290,10.2,5.9,57.2,1.6,51.6,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77300,10.1,5.9,57.1,1.8,51.7,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77310,10.2,5.9,57.5,1.6,51.9,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77320,10.1,5.9,57.4,1.8,51.8,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77330,10.1,5.9,57.7,1.6,51.9,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77340,10.1,5.9,57.7,1.8,51.7,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77350,10.1,6.0,57.9,1.6,51.8,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77360,10.1,5.9,58.1,1.7,51.7,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77370,10.1,5.9,58.3,1.6,51.9,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77380,10.1,5.9,58.4,1.7,51.8,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77390,10.1,5.9,58.3,1.5,51.8,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77400,10.1,6.0,58.7,1.7,51.9,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77410,10.1,6.0,58.8,1.5,51.8,52.0,51.7,51.7,51.3,46.4,11.4,13.7,0.0
77420,10.1,6.0,58.8,1.7,51.8,52.0,51.8,51.7,51.3,46.4,11.4,13.7,0.0
77430,10.1,6.1,59.0,1.6,51.8,52.0,51.7,51.7,51.3,46.4,11.4,13.7,0.0
77440,10.1,6.1,59.3,1.7,51.8,52.0,51.7,51.7,51.3,46.4,11.4,13.8,0.0
77450,10.0,6.0,59.2,1.6,52.0,52.0,51.7,51.7,51.3,46.4,11.4,13.7,0.0
77460,10.0,6.0,59.1,1.7,52.0,52.0,51.7,51.7,51.3,46.4,11.4,13.7,0.0
77470,10.0,6.0,59.5,1.6,51.9,52.0,51.8,51.7,51.3,46.4,11.4,13.8,0.0
77480,10.0,6.0,59.7,1.7,52.0,52.0,51.8,51.7,51.3,46.4,11.4,13.8,0.0
77490,10.1,6.0,59.4,1.6,51.8,52.0,51.7,51.7,51.3,46.4,11.4,13.8,0.0
77500,10.1,6.1,59.5,1.8,51.9,52.0,51.8,51.7,51.3,46.4,11.4,13.8,0.0
77510,10.1,6.1,59.7,1.6,51.8,52.0,51.8,51.7,51.3,46.4,11.4,13.8,0.0
77520,10.0,6.0,59.5,1.7,51.9,52.0,51.8,51.7,51.3,46.4,11.4,13.8,0.0
77530,10.0,6.0,59.8,1.6,51.9,52.0,51.8,51.7,51.3,46.4,11.4,13.8,0.0
77540,10.0,6.0,59.6,1.7,51.6,52.0,51.8,51.7,51.3,46.4,11.4,13.8,0.0
77550,10.0,6.0,59.5,1.6,51.9,52.0,51.8,51.7,51.3,46.4,11.4,13.8,0.0
77560,10.0,6.0,59.6,1.8,51.9,52.0,51.8,51.7,51.3,46.4,11.4,13.8,0.0
77570,10.1,6.1,59.7,1.6,51.8,52.0,51.8,51.7,51.3,46.4,11.4,13.8,0.0
77580,10.1,6.1,59.6,1.7,51.8,52.0,51.7,51.7,51.3,46.4,11.4,13.8,0.0
77590,10.1,6.1,59.5,1.6,51.8,52.0,51.7,51.7,51.3,46.3,11.3,13.8,0.0
77600,10.1,6.1,59.5,1.7,51.8,52.0,51.7,51.7,51.3,46.3,11.4,13.8,0.0
77610,10.1,6.1,59.3,1.6,51.9,52.0,51.7,51.7,51.3,46.4,11.4,13.8,0.0
77620,10.1,6.1,59.4,1.7,51.8,52.0,51.7,51.7,51.3,46.3,11.3,13.8,0.0
77630,10.1,6.1,59.5,1.5,51.9,52.0,51.7,51.7,51.3,46.3,11.3,13.8,0.0
77640,10.1,6.1,59.5,1.7,51.8,52.0,51.7,51.7,51.3,46.3,11.3,13.8,0.0
77650,10.1,6.1,59.3,1.5,52.0,52.0,51.8,51.7,51.3,46.3,11.3,13.8,0.0
77660,10.1,6.0,59.2,1.7,51.8,52.0,51.7,51.7,51.3,46.4,11.3,13.8,0.0
77670,10.1,6.0,59.0,1.6,51.8,52.0,51.7,51.7,51.3,46.3,11.3,13.8,0.0
77680,10.1,6.0,59.2,1.7,51.8,52.0,51.7,51.7,51.3,46.3,11.3,13.8,0.0
77690,10.1,6.0,58.9,1.6,51.8,52.0,51.7,51.7,51.3,46.3,11.3,13.8,0.0
77700,10.1,6.0,59.0,1.8,51.8,52.0,51.7,51.7,51.3,46.3,11.3,13.8,0.0
77710,10.1,6.0,58.8,1.6,51.9,52.0,51.7,51.7,51.3,46.3,11.3,13.8,0.0
77720,10.1,6.0,58.8,1.7,51.9,52.0,51.7,51.7,51.3,46.3,11.3,13.8,0.0
77730,10.0,5.9,58.5,1.6,51.7,52.0,51.7,51.7,51.3,46.3,11.3,13.8,0.0
77740,10.0,5.9,58.6,1.7,51.8,52.0,51.7,51.7,51.3,46.3,11.3,13.8,0.0
77750,10.0,5.9,58.3,1.6,52.0,52.0,51.7,51.7,51.3,46.3,11.3,13.8,0.0
77760,10.0,5.9,58.1,1.7,51.9,52.0,51.7,51.7,51.3,46.3,11.3,13.8,0.0
77770,10.0,5.9,58.3,1.6,51.9,52.0,51.7,51.7,51.3,46.3,11.3,13.8,0.0
77780,10.1,5.9,58.2,1.7,51.9,52.0,51.7,51.7,51.3,46.3,11.3,13.8,0.0
77790,10.1,5.9,58.0,1.6,51.9,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77800,10.1,5.9,58.0,1.7,51.9,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77810,10.1,5.9,57.8,1.6,51.9,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77820,10.1,5.9,57.7,1.8,51.9,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77830,10.1,5.9,57.6,1.6,51.7,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77840,10.1,5.9,57.6,1.8,51.9,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77850,10.1,5.9,57.6,1.6,51.8,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77860,10.1,5.8,57.4,1.7,51.8,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77870,10.1,5.9,57.5,1.6,51.7,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77880,10.1,5.9,57.5,1.7,51.8,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77890,10.1,5.9,57.3,1.6,51.7,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77900,10.1,5.9,57.5,1.7,51.6,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77910,10.0,5.8,57.5,1.5,51.4,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77920,10.0,5.8,57.4,1.7,51.6,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77930,10.0,5.8,57.6,1.6,51.8,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77940,10.0,5.8,57.4,1.7,51.8,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77950,10.0,5.8,57.5,1.6,51.8,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77960,10.1,5.8,57.5,1.7,51.9,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77970,10.0,5.9,57.7,1.6,51.7,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77980,10.0,5.9,57.9,1.7,51.8,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
77990,10.1,5.9,58.0,1.6,51.7,52.0,51.7,51.7,51.3,46.2,11.3,13.9,0.0
78000,10.1,5.9,57.7,1.8,51.7,52.0,51.7,51.7,51.3,46.2,11.3,13.9,0.0
78010,10.0,5.8,57.8,1.6,51.7,52.0,51.7,51.7,51.3,46.3,11.3,13.9,0.0
78020,10.0,5.8,57.8,1.8,51.7,52.0,51.7,51.7,51.3,46.2,11.3,13.9,0.0
78030,10.0,5.8,58.2,1.6,51.8,52.0,51.7,51.7,51.3,46.2,11.3,13.9,0.0
78040,10.0,5.9,58.2,1.8,51.8,52.0,51.7,51.7,51.3,46.2,11.3,13.9,0.0
78050,10.1,5.9,58.1,1.6,51.8,52.0,51.7,51.7,51.3,46.2,11.3,13.9,0.0
78060,10.0,5.9,58.3,1.8,51.7,52.0,51.7,51.7,51.3,46.2,11.3,13.9,0.0
78070,10.1,5.9,58.4,1.6,51.7,52.0,51.7,51.7,51.3,46.2,11.3,13.9,0.0
78080,10.1,6.0,58.3,1.8,51.8,52.0,51.7,51.7,51.3,46.2,11.3,13.9,0.0
78090,10.2,6.0,58.3,1.6,51.7,52.0,51.7,51.7,51.3,46.2,11.3,13.9,0.0
78100,10.2,6.0,58.2,1.8,51.6,52.0,51.7,51.7,51.3,46.2,11.3,13.9,0.0
78110,10.2,6.0,58.5,1.6,51.4,52.0,51.7,51.7,51.3,46.2,11.3,13.9,0.0
78120,10.2,6.1,58.5,1.7,51.5,52.0,51.7,51.7,51.3,46.2,11.3,13.9,0.0
78130,10.2,6.1,58.5,1.6,51.3,52.0,51.7,51.7,51.3,46.2,11.3,13.9,0.0
78140,10.2,6.0,58.5,1.8,51.5,52.0,51.7,51.7,51.3,46.2,11.3,13.9,0.0
78150,10.2,6.0,58.5,1.6,51.6,52.0,51.7,51.7,51.3,46.2,11.3,14.0,0.0
78160,10.1,6.0,58.9,1.8,51.4,52.0,51.7,51.7,51.3,46.2,11.2,14.0,0.0
78170,10.0,5.9,58.9,1.6,51.6,52.0,51.7,51.7,51.3,46.2,11.3,14.0,0.0
78180,10.0,5.9,58.9,1.8,51.8,52.0,51.7,51.7,51.3,46.2,11.3,14.0,0.0
78190,10.0,6.0,59.4,1.6,51.7,52.0,51.7,51.7,51.3,46.2,11.3,14.0,0.0
78200,10.0,6.0,59.2,1.8,51.5,52.0,51.7,51.7,51.3,46.2,11.2,14.0,0.0
78210,10.0,6.0,59.5,1.6,51.7,52.0,51.7,51.7,51.3,46.2,11.2,14.0,0.0
78220,10.0,6.0,59.7,1.8,51.5,52.0,51.7,51.7,51.3,46.2,11.2,14.0,0.0
78230,9.9,5.9,59.9,1.6,51.5,51.9,51.7,51.7,51.3,46.2,11.2,14.0,0.0
78240,9.9,6.0,60.0,1.8,51.6,52.0,51.7,51.7,51.3,46.2,11.2,14.0,0.0
78250,10.0,6.0,59.9,1.6,51.6,52.0,51.7,51.7,51.3,46.2,11.2,14.0,0.0
78260,9.9,6.0,60.2,1.8,51.7,52.0,51.7,51.7,51.3,46.2,11.2,14.0,0.0
78270,10.0,6.0,60.3,1.6,51.7,52.0,51.7,51.7,51.3,46.2,11.2,14.0,0.0
78280,9.9,6.0,60.5,1.8,51.9,52.0,51.7,51.7,51.2,46.2,11.2,14.0,0.0
78290,9.9,5.9,60.4,1.6,51.9,52.0,51.7,51.7,51.3,46.2,11.2,14.0,0.0
78300,9.9,5.9,60.4,1.8,51.9,52.0,51.7,51.7,51.3,46.2,11.2,14.0,0.0
78310,9.9,6.0,60.2,1.6,51.9,52.0,51.7,51.7,51.3,46.2,11.2,14.0,0.0
78320,9.9,5.9,60.3,1.8,51.8,52.0,51.7,51.7,51.2,46.2,11.2,14.0,0.0
78330,9.9,5.9,60.0,1.6,51.7,52.0,51.7,51.7,51.2,46.2,11.2,14.0,0.0
78340,9.8,5.8,60.1,1.8,51.7,51.9,51.7,51.7,51.2,46.2,11.2,14.0,0.0
78350,9.8,5.8,59.8,1.6,51.7,52.0,51.7,51.7,51.3,46.2,11.2,14.0,0.0
78360,9.8,5.8,59.6,1.8,51.6,51.9,51.7,51.7,51.2,46.2,11.2,14.0,0.0
78370,9.9,5.8,59.1,1.6,51.8,52.0,51.7,51.7,51.2,46.2,11.2,14.0,0.0
78380,9.9,5.9,59.2,1.7,51.7,52.0,51.7,51.7,51.3,46.2,11.2,14.0,0.0
78390,9.9,5.9,59.4,1.6,51.8,52.0,51.7,51.7,51.3,46.2,11.2,14.0,0.0
78400,9.9,5.8,59.1,1.7,51.7,51.9,51.7,51.6,51.3,46.2,11.2,14.0,0.0
78410,9.9,5.8,58.9,1.6,51.7,51.9,51.7,51.7,51.2,46.2,11.2,14.0,0.0
78420,10.0,5.8,58.4,1.7,51.7,51.9,51.7,51.6,51.2,46.1,11.2,14.0,0.0
78430,10.0,5.9,58.4,1.6,51.8,52.0,51.7,51.7,51.2,46.2,11.2,14.0,0.0
78440,10.1,5.9,58.3,1.8,51.8,52.0,51.7,51.7,51.2,46.1,11.2,14.0,0.0
78450,10.1,6.0,58.1,1.6,51.7,51.9,51.7,51.6,51.2,46.2,11.2,14.0,0.0
78460,10.1,6.0,58.1,1.7,51.8,51.9,51.7,51.6,51.2,46.2,11.2,14.0,0.0
78470,10.1,5.9,57.5,1.6,51.8,52.0,51.7,51.7,51.2,46.2,11.2,14.0,0.0
78480,10.1,5.9,57.3,1.8,51.9,52.0,51.7,51.6,51.2,46.2,11.2,14.0,0.0
78490,10.2,5.9,56.9,1.6,51.9,52.0,51.7,51.6,51.2,46.2,11.2,14.0,0.0
78500,10.2,5.9,56.8,1.7,51.9,51.9,51.7,51.6,51.2,46.1,11.2,14.0,0.0
78510,10.2,5.9,56.7,1.6,51.6,51.9,51.7,51.6,51.2,46.1,11.2,14.0,0.0
78520,10.2,5.9,56.3,1.7,51.8,52.0,51.7,51.6,51.2,46.2,11.2,14.0,0.0
78530,10.2,5.9,56.2,1.6,51.8,52.0,51.7,51.6,51.2,46.2,11.2,14.0,0.0
78540,10.3,5.9,56.2,1.7,51.9,52.0,51.7,51.7,51.2,46.2,11.2,14.0,0.0
78550,10.3,5.9,56.0,1.6,51.9,52.0,51.7,51.6,51.2,46.1,11.2,14.0,0.0
78560,10.3,5.9,55.8,1.8,51.9,52.0,51.7,51.6,51.2,46.2,11.2,14.0,0.0
78570,10.3,5.9,55.9,1.6,51.9,52.0,51.7,51.6,51.2,46.1,11.2,14.0,0.0
78580,10.3,5.9,55.6,1.7,51.8,52.0,51.7,51.6,51.2,46.1,11.2,14.0,0.0
78590,10.3,5.9,55.8,1.6,51.8,52.0,51.7,51.6,51.2,46.1,11.2,14.0,0.0
78600,10.2,5.8,55.6,1.7,51.8,51.9,51.7,51.6,51.2,46.1,11.2,14.0,0.0
78610,10.2,5.8,55.3,1.6,51.7,52.0,51.7,51.6,51.2,46.1,11.2,14.0,0.0
78620,10.3,5.8,55.2,1.7,51.6,52.0,51.7,51.6,51.2,46.1,11.2,14.0,0.0
78630,10.3,5.8,55.2,1.6,51.8,51.9,51.7,51.6,51.2,46.1,11.2,14.0,0.0
78640,10.3,5.8,55.3,1.7,51.6,51.9,51.7,51.6,51.2,46.1,11.2,14.0,0.0
78650,10.2,5.8,55.0,1.6,51.7,52.0,51.7,51.6,51.2,46.1,11.2,14.0,0.0
78660,10.2,5.8,55.1,1.7,51.8,51.9,51.7,51.6,51.2,46.1,11.2,14.0,0.0
78670,10.2,5.7,55.0,1.6,51.8,51.9,51.7,51.6,51.2,46.1,11.2,14.0,0.0
78680,10.2,5.7,54.7,1.7,51.8,51.9,51.7,51.6,51.2,46.1,11.2,14.1,0.0
78690,10.2,5.7,54.8,1.7,51.7,51.9,51.7,51.6,51.2,46.1,11.2,14.1,0.0
78700,10.2,5.7,54.8,1.7,51.8,51.9,51.7,51.6,51.2,46.1,11.2,14.1,0.0
78710,10.2,5.7,54.8,1.7,51.8,51.9,51.7,51.6,51.2,46.1,11.2,14.1,0.0
