minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
94,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,125.946676,125.946676,125.946676,125.946676,125.946676,125.946676,125.946676,125.946676,125.946676,125.946676,125.946676,125.946676,125.946676,125.946676,125.946676,125.946676,125.946676,125.946676,2.027084
95,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,125.935548,125.935548,125.935548,125.935548,125.935548,125.935548,125.935548,125.935548,125.935548,125.935548,125.935548,125.935548,125.935548,125.935548,125.935548,125.935548,125.935548,125.935548,2.027338
96,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,125.924422,125.924422,125.924422,125.924422,125.924422,125.924422,125.924422,125.924422,125.924422,125.924422,125.924422,125.924422,125.924422,125.924422,125.924422,125.924422,125.924422,125.924422,2.027593
97,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,125.913298,125.913298,125.913298,125.913298,125.913298,125.913298,125.913298,125.913298,125.913298,125.913298,125.913298,125.913298,125.913298,125.913298,125.913298,125.913298,125.913298,125.913298,2.027847
98,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,125.902175,125.902175,125.902175,125.902175,125.902175,125.902175,125.902175,125.902175,125.902175,125.902175,125.902175,125.902175,125.902175,125.902175,125.902175,125.902175,125.902175,125.902175,2.028102
99,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,125.891053,125.891053,125.891053,125.891053,125.891053,125.891053,125.891053,125.891053,125.891053,125.891053,125.891053,125.891053,125.891053,125.891053,125.891053,125.891053,125.891053,125.891053,2.028357
100,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,125.879934,125.879934,125.879934,125.879934,125.879934,125.879934,125.879934,125.879934,125.879934,125.879934,125.879934,125.879934,125.879934,125.879934,125.879934,125.879934,125.879934,125.879934,2.028612
101,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,125.868816,125.868816,125.868816,125.868816,125.868816,125.868816,125.868816,125.868816,125.868816,125.868816,125.868816,125.868816,125.868816,125.868816,125.868816,125.868816,125.868816,125.868816,2.028867
102,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,125.857699,125.857699,125.857699,125.857699,125.857699,125.857699,125.857699,125.857699,125.857699,125.857699,125.857699,125.857699,125.857699,125.857699,125.857699,125.857699,125.857699,125.857699,2.029122
103,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,125.846585,125.846585,125.846585,125.846585,125.846585,125.846585,125.846585,125.846585,125.846585,125.846585,125.846585,125.846585,125.846585,125.846585,125.846585,125.846585,125.846585,125.846585,2.029378
104,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,125.835472,125.835472,125.835472,125.835472,125.835472,125.835472,125.835472,125.835472,125.835472,125.835472,125.835472,125.835472,125.835472,125.835472,125.835472,125.835472,125.835472,125.835472,2.029633
