minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
70,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,106.242037,106.242037,106.242037,106.242037,106.242037,106.242037,106.242037,106.242037,134.780017,134.780017,134.780017,134.780017,106.242037,106.242037,106.242037,106.242037,134.780017,134.780017,3.286896
71,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,107.256905,107.256905,107.256905,107.256905,107.256905,107.256905,107.256905,107.256905,134.772304,134.772304,134.772304,134.772304,107.256905,107.256905,107.256905,107.256905,134.772304,134.772304,3.270057
72,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,108.271666,108.271666,108.271666,108.271666,108.271666,108.271666,108.271666,108.271666,134.764483,134.764483,134.764483,134.764483,108.271666,108.271666,108.271666,108.271666,134.764483,134.764483,3.253220
73,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,109.286319,109.286319,109.286319,109.286319,109.286319,109.286319,109.286319,109.286319,134.756555,134.756555,134.756555,134.756555,109.286319,109.286319,109.286319,109.286319,134.756555,134.756555,3.236384
74,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,110.300865,110.300865,110.300865,110.300865,110.300865,110.300865,110.300865,110.300865,134.748518,134.748518,134.748518,134.748518,110.300865,110.300865,110.300865,110.300865,134.748518,134.748518,3.219550
75,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,111.315302,111.315302,111.315302,111.315302,111.315302,111.315302,111.315302,111.315302,134.740375,134.740375,134.740375,134.740375,111.315302,111.315302,111.315302,111.315302,134.740375,134.740375,3.202718
76,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,112.329633,112.329633,112.329633,112.329633,112.329633,112.329633,112.329633,112.329633,134.732123,134.732123,134.732123,134.732123,112.329633,112.329633,112.329633,112.329633,134.732123,134.732123,3.185888
77,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,113.343855,113.343855,113.343855,113.343855,113.343855,113.343855,113.343855,113.343855,134.723764,134.723764,134.723764,134.723764,113.343855,113.343855,113.343855,113.343855,134.723764,134.723764,3.169059
78,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,114.357970,114.357970,114.357970,114.357970,114.357970,114.357970,114.357970,114.357970,134.715297,134.715297,134.715297,134.715297,114.357970,114.357970,114.357970,114.357970,134.715297,134.715297,3.152233
79,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,115.371977,115.371977,115.371977,115.371977,115.371977,115.371977,115.371977,115.371977,134.706722,134.706722,134.706722,134.706722,115.371977,115.371977,115.371977,115.371977,134.706722,134.706722,3.135408
80,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,116.385877,116.385877,116.385877,116.385877,116.385877,116.385877,116.385877,116.385877,134.698040,134.698040,134.698040,134.698040,116.385877,116.385877,116.385877,116.385877,134.698040,134.698040,3.118585
81,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,117.399669,117.399669,117.399669,117.399669,117.399669,117.399669,117.399669,117.399669,134.689251,134.689251,134.689251,134.689251,117.399669,117.399669,117.399669,117.399669,134.689251,134.689251,3.101763
82,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,118.413353,118.413353,118.413353,118.413353,118.413353,118.413353,118.413353,118.413353,134.680354,134.680354,134.680354,134.680354,118.413353,118.413353,118.413353,118.413353,134.680354,134.680354,3.084944
83,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,119.426930,119.426930,119.426930,119.426930,119.426930,119.426930,119.426930,119.426930,134.671349,134.671349,134.671349,134.671349,119.426930,119.426930,119.426930,119.426930,134.671349,134.671349,3.068126
84,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,120.440399,120.440399,120.440399,120.440399,120.440399,120.440399,120.440399,120.440399,134.662237,134.662237,134.662237,134.662237,120.440399,120.440399,120.440399,120.440399,134.662237,134.662237,3.051310
85,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,121.453761,121.453761,121.453761,121.453761,121.453761,121.453761,121.453761,121.453761,134.653017,134.653017,134.653017,134.653017,121.453761,121.453761,121.453761,121.453761,134.653017,134.653017,3.034496
86,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,122.467016,122.467016,122.467016,122.467016,122.467016,122.467016,122.467016,122.467016,134.643690,134.643690,134.643690,134.643690,122.467016,122.467016,122.467016,122.467016,134.643690,134.643690,3.017683
87,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,123.480163,123.480163,123.480163,123.480163,123.480163,123.480163,123.480163,123.480163,134.634255,134.634255,134.634255,134.634255,123.480163,123.480163,123.480163,123.480163,134.634255,134.634255,3.000873
